CODI_CICLE_FORMATIU;NOM_CICLE_FORMATIU;CODI_ADAPTACIO_CURRICULAR;HORES_CICLE_FORMATIU;DATA_INICI_CICLE_FORMATIU;DATA_FI_CICLE_FORMATIU;CODI_MODUL;NOM_MODUL;DURADA_MIN_MODUL;DURADA_MAX_MODUL;DATA_INICI_MODUL;DATA_FI_MODUL;CODI_UNITAT_FORMATIVA;NOM_UNITAT_FORMATIVA;DURADA_UNITAT_FORMATIVA;INDICADOR_FCT;INDICADOR_SINTESIS;INDICADOR_IDIOMA;INDICADOR_PROJECTE
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10006;MP6. Tractament de la documentació comptable ;99;132;19/10/10;;AG1000601;UF1. Preparació i codificació comptable;33;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10006;MP6. Tractament de la documentació comptable ;99;132;19/10/10;;AG1000602;UF2. Registre comptable;36;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10006;MP6. Tractament de la documentació comptable ;99;132;19/10/10;;AG1000603;UF3. Comptes anuals bàsics;15;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10006;MP6. Tractament de la documentació comptable ;99;132;19/10/10;;AG1000604;UF4. Verificació i control intern;15;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10007;MP7. Tractament informàtic de la informació ;198;231;19/10/10;;AG1000701;UF1. Tecnologia i comunicacions digitals;33;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10007;MP7. Tractament informàtic de la informació ;198;231;19/10/10;;AG1000702;UF2. Ordinografia i gravació de dades;33;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10007;MP7. Tractament informàtic de la informació ;198;231;19/10/10;;AG1000704;UF4. Tractament de dades i integració d'aplicacions;33;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10007;MP7. Tractament informàtic de la informació ;198;231;19/10/10;;AG1000705;UF5. Presentacions multimèdia de continguts;33;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10007;MP7. Tractament informàtic de la informació ;198;231;19/10/10;;AG1000706;UF6. Eines d'internet per a l'empresa;33;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10007;MP7. Tractament informàtic de la informació ;198;231;19/10/10;;AG1000708;UF3. Tractament de la informació escrita i numèrica ;66;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10008;MP8. Operacions administratives de suport ;66;66;19/10/10;;AG1000801;UF1. Selecció i tractament de la informació ;33;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10008;MP8. Operacions administratives de suport ;66;66;19/10/10;;AG1000802;UF2. Operacions logístiques de suport administratiu;33;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10009;MP9. Anglès ;99;99;19/10/10;;AG1000901;UF1. Anglès tècnic;99;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10010;MP10. Empresa i Administració;165;165;19/10/10;;AG1001001;UF1. Innovació i emprenedoria;33;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10010;MP10. Empresa i Administració;165;165;19/10/10;;AG1001002;UF2. Empresa i activitat econòmica;24;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10010;MP10. Empresa i Administració;165;165;19/10/10;;AG1001003;UF3. Administracions públiques;60;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10010;MP10. Empresa i Administració;165;165;19/10/10;;AG1001004;UF4. Fiscalitat empresarial bàsica;48;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10011;MP11. Empresa a l'aula ;132;132;19/10/10;;AG1001101;UF1. Empresa a l'aula;132;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10012;MP12. Formació i orientació laboral;99;99;19/10/10;;AG1001201;UF1. Incorporació al treball;66;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10012;MP12. Formació i orientació laboral;99;99;19/10/10;;AG1001202;UF2. Prevenció de riscos laborals;33;N;N;N;N
CFPM    AG10;Gestió administrativa;0;2000;14/10/10;;AG10013;MP13. Formació en centres de treball;350;350;19/10/10;;AG1001301;Formació en centres de treball;350;S;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10001;MP1. Dinamització del punt de venda;132;165;04/06/15;;CM1000101;UF1. Organització de lespai comercial i gestió de làrea expositiva;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10001;MP1. Dinamització del punt de venda;132;165;04/06/15;;CM1000102;UF2. Aparadorisme: muntatge i manteniment;66;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10001;MP1. Dinamització del punt de venda;132;165;04/06/15;;CM1000103;UF3. Accions promocionals en el punt de venda;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10002;MP2. Gestió de compres;99;99;04/06/15;;CM1000201;UF1. Aprovisionament;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10002;MP2. Gestió de compres;99;99;04/06/15;;CM1000202;UF2. Procés de compres i seguiment;66;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10003;MP3. Gestió dun petit comerç;165;165;04/06/15;;CM1000301;UF1. Emprenedoria i creació dun petit comerç;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10003;MP3. Gestió dun petit comerç;165;165;04/06/15;;CM1000302;UF2. Gestió econòmica dun petit comerç;66;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10003;MP3. Gestió dun petit comerç;165;165;04/06/15;;CM1000303;UF3. Procés administratiu, comptable i fiscal;66;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10004;MP4. Processos de venda;165;165;04/06/15;;CM1000401;UF1. Venda al consumidor final;66;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10004;MP4. Processos de venda;165;165;04/06/15;;CM1000402;UF2. Venda a intermediaris, empreses i organitzacions;66;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10004;MP4. Processos de venda;165;165;04/06/15;;CM1000403;UF3. Terminal punt de venda (TPV) i altres eines de gestió de venda;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10005;MP5. Serveis datenció comercial;99;132;04/06/15;;CM1000501;UF1. Atenció presencial i telefònica al client;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10005;MP5. Serveis datenció comercial;99;132;04/06/15;;CM1000502;UF2. Atenció per escrit al client;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10005;MP5. Serveis datenció comercial;99;132;04/06/15;;CM1000503;UF3. Serveis al consumidor i gestió de la relació amb clients (CRM);33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10006;MP6. Tècniques de magatzem;132;132;04/06/15;;CM1000601;UF1. Organització i seguretat del magatzem;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10006;MP6. Tècniques de magatzem;132;132;04/06/15;;CM1000602;UF2. Recepció de mercaderies;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10006;MP6. Tècniques de magatzem;132;132;04/06/15;;CM1000603;UF3. Expedició de mercaderies;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10006;MP6. Tècniques de magatzem;132;132;04/06/15;;CM1000604;UF4. Inventari i gestió destocs;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10007;MP7. Venda tècnica;132;165;04/06/15;;CM1000701;UF1. Venda de serveis;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10007;MP7. Venda tècnica;132;165;04/06/15;;CM1000702;UF2. Venda de productes comercials;45;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10007;MP7. Venda tècnica;132;165;04/06/15;;CM1000703;UF3. Venda de productes industrials, del sector primari i immobiliaris;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10007;MP7. Venda tècnica;132;165;04/06/15;;CM1000704;UF4. Telemàrqueting;21;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10008;MP8. Anglès;99;99;04/06/15;;CM1000801;UF1. Anglès tècnic;99;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10009;MP9. Aplicacions informàtiques pel comerç;132;165;04/06/15;;CM1000901;UF1. Tecnologies digitals i eines dinternet per lempresa;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10009;MP9. Aplicacions informàtiques pel comerç;132;165;04/06/15;;CM1000902;UF2. Edició digital de material publicitari;66;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10009;MP9. Aplicacions informàtiques pel comerç;132;165;04/06/15;;CM1000903;UF3. Gestió informatitzada per al comerç;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10010;MP10. Comerç electrònic;99;99;04/06/15;;CM1001001;UF1. Gestió de la web i la botiga virtual;45;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10010;MP10. Comerç electrònic;99;99;04/06/15;;CM1001002;UF2. Execució del pla de màrqueting digital;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10010;MP10. Comerç electrònic;99;99;04/06/15;;CM1001003;UF3. Comunicació empresarial en lentorn digital;21;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10011;MP11. Màrqueting en lactivitat comercial;99;99;04/06/15;;CM1001104;UF1. Màrqueting i recerca d'informació;45;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10011;MP11. Màrqueting en lactivitat comercial;99;99;04/06/15;;CM1001105;UF2. Polítiques comercials i pla de màrqueting;54;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10012;MP12. Formació i orientació laboral;99;99;04/06/15;;CM1001201;UF1. Incorporació al treball;66;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10012;MP12. Formació i orientació laboral;99;99;04/06/15;;CM1001202;UF2. Prevenció de riscos laborals;33;N;N;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10013;MP13. Síntesi;66;66;04/06/15;;CM1001301;UF1. Síntesi;66;N;S;N;N
CFPM    CM10;Activitats comercials;0;2000;08/04/13;;CM10014;MP14. Formació en centres de treball;350;350;04/06/15;;CM1001401;Formació en centres de treball;350;S;N;N;N
CFPM    EA10;Xarxes, instal·lacions i estacions de tractament d'aigua;0;2000;17/06/14;;EA10001;MP1. Instal·lacions d'aigua;231;264;17/06/14;;EA1000101;UF1. Configuració d'instal·lacions d'abastament d'aigua i sanejament;99;N;N;N;N
CFPM    EA10;Xarxes, instal·lacions i estacions de tractament d'aigua;0;2000;17/06/14;;EA10001;MP1. Instal·lacions d'aigua;231;264;17/06/14;;EA1000102;UF2. Posada en servei d'instal·lacions d'abastament d'aigua i sanejament;66;N;N;N;N
CFPM    EA10;Xarxes, instal·lacions i estacions de tractament d'aigua;0;2000;17/06/14;;EA10001;MP1. Instal·lacions d'aigua;231;264;17/06/14;;EA1000103;UF3. Manteniment d'instal·lacions d'abastament d'aigua i sanejament;66;N;N;N;N
CFPM    EA10;Xarxes, instal·lacions i estacions de tractament d'aigua;0;2000;17/06/14;;EA10002;MP2. Tècniques de muntatge d'instal·lacions;231;264;17/06/14;;EA1000201;UF1. Tècniques d'unió i muntatge en xarxes d'abastament;99;N;N;N;N
CFPM    EA10;Xarxes, instal·lacions i estacions de tractament d'aigua;0;2000;17/06/14;;EA10002;MP2. Tècniques de muntatge d'instal·lacions;231;264;17/06/14;;EA1000202;UF2. Tècniques d'unió i muntatge en xarxes de sanejament;99;N;N;N;N
CFPM    EA10;Xarxes, instal·lacions i estacions de tractament d'aigua;0;2000;17/06/14;;EA10002;MP2. Tècniques de muntatge d'instal·lacions;231;264;17/06/14;;EA1000203;UF3. Seguretat en el muntatge d'instal·lacions;33;N;N;N;N
CFPM    EA10;Xarxes, instal·lacions i estacions de tractament d'aigua;0;2000;17/06/14;;EA10003;MP3. estacions de tractament d'aigües;264;264;17/06/14;;EA1000301;UF1. Estacions depuradores d'aigües residuals;90;N;N;N;N
CFPM    EA10;Xarxes, instal·lacions i estacions de tractament d'aigua;0;2000;17/06/14;;EA10003;MP3. estacions de tractament d'aigües;264;264;17/06/14;;EA1000302;UF2. Estacions de tractament d'aigües potables;50;N;N;N;N
CFPM    EA10;Xarxes, instal·lacions i estacions de tractament d'aigua;0;2000;17/06/14;;EA10003;MP3. estacions de tractament d'aigües;264;264;17/06/14;;EA1000303;UF3. Presa de mostres;25;N;N;N;N
CFPM    EA10;Xarxes, instal·lacions i estacions de tractament d'aigua;0;2000;17/06/14;;EA10003;MP3. estacions de tractament d'aigües;264;264;17/06/14;;EA1000304;UF4. Anàlisi d'aigües;99;N;N;N;N
CFPM    EA10;Xarxes, instal·lacions i estacions de tractament d'aigua;0;2000;17/06/14;;EA10004;MP4. Instal·lacions de les estacions de tractament d'aigua;99;132;17/06/14;;EA1000401;UF1. Manteniment dels equips i instal·lacions;66;N;N;N;N
